adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct,Context,context,context_story,target_story,full_text,context_region_count,target_region_count,total_region_count,context_article_chunk_count,q_type,Intended referent,intended_answer_text,intended_answer_side,intended_answer_key,correct_response,type1_ambiguous,real_NP1_gender,real_NP2_gender,generated_version,Causality
nonamb,4,100,NP1,NP1-Causality,sie,sie,"Sabine belog Peter, weil sie in der Vorlesung egoistisch war und die Verantwortung mied.",Wer war in der Vorlesung egoistisch? (Sabine / Peter),lied to,AgP,4.0,133.0,-2.45,78,hemmungslos,2.14,11.0,belog,0.03,5.0,75.0,"Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.
Sabine belog Peter,
weil_sie in der Vorlesung egoistisch_war und die_Verantwortung mied.",Wer war in der Vorlesung egoistisch?,Sabine,Peter,sie,er,F,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.,"Sabine belog Peter,
weil_sie in der Vorlesung egoistisch_war und die_Verantwortung mied.","Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden. Sabine belog Peter, weil sie in der Vorlesung egoistisch war und die Verantwortung mied.",10,11,21,4,1,NP1,Sabine,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,100,NP1,NP2-Causality,sie,sie,"Tobias belog Jana, weil sie in der Vorlesung leichtgläubig war und jede Ausrede glaubte.",Wer war in der Vorlesung leichtgläubig? (Tobias / Jana),lied to,AgP,4.0,133.0,-2.45,78,ahnungslos,2.31,10.0,belog,0.03,5.0,75.0,"Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.
Tobias belog Jana,
weil_sie in der Vorlesung leichtgläubig_war und jede_Ausrede glaubte.",Wer war in der Vorlesung leichtgläubig?,Tobias,Jana,er,sie,J,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.,"Tobias belog Jana,
weil_sie in der Vorlesung leichtgläubig_war und jede_Ausrede glaubte.","Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden. Tobias belog Jana, weil sie in der Vorlesung leichtgläubig war und jede Ausrede glaubte.",10,11,21,4,1,NP2,Jana,right,J,J,False,male,female,original,NP2-Causality
nonamb,6,100,NP1,NP2-Causality,er,amb,"Tobias belog Peter, weil er in der Vorlesung leichtgläubig war und jede Ausrede glaubte.",Wer war in der Vorlesung leichtgläubig? (Tobias / Peter),lied to,AgP,4.0,133.0,-2.45,78,ahnungslos,2.31,10.0,belog,0.03,5.0,75.0,"Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.
Tobias belog Peter,
weil_er in der Vorlesung leichtgläubig_war und jede_Ausrede glaubte.",Wer war in der Vorlesung leichtgläubig?,Tobias,Peter,er,er,FJ,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.,"Tobias belog Peter,
weil_er in der Vorlesung leichtgläubig_war und jede_Ausrede glaubte.","Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden. Tobias belog Peter, weil er in der Vorlesung leichtgläubig war und jede Ausrede glaubte.",10,11,21,4,1,NP2,Peter,right,J,FJ,True,male,male,both_male,NP2-Causality
nonamb,7,100,NP1,NP2-Causality,sie,amb,"Sabine belog Jana, weil sie in der Vorlesung leichtgläubig war und jede Ausrede glaubte.",Wer war in der Vorlesung leichtgläubig? (Sabine / Jana),lied to,AgP,4.0,133.0,-2.45,78,ahnungslos,2.31,10.0,belog,0.03,5.0,75.0,"Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.
Sabine belog Jana,
weil_sie in der Vorlesung leichtgläubig_war und jede_Ausrede glaubte.",Wer war in der Vorlesung leichtgläubig?,Sabine,Jana,sie,sie,FJ,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.,"Sabine belog Jana,
weil_sie in der Vorlesung leichtgläubig_war und jede_Ausrede glaubte.","Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden. Sabine belog Jana, weil sie in der Vorlesung leichtgläubig war und jede Ausrede glaubte.",10,11,21,4,1,NP2,Jana,right,J,FJ,True,female,female,both_female,NP2-Causality
nonamb,8,100,NP1,NP2-Causality,er,er,"Sabine belog Peter, weil er in der Vorlesung leichtgläubig war und jede Ausrede glaubte.",Wer war in der Vorlesung leichtgläubig? (Sabine / Peter),lied to,AgP,4.0,133.0,-2.45,78,ahnungslos,2.31,10.0,belog,0.03,5.0,75.0,"Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.
Sabine belog Peter,
weil_er in der Vorlesung leichtgläubig_war und jede_Ausrede glaubte.",Wer war in der Vorlesung leichtgläubig?,Sabine,Peter,sie,er,J,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden.,Bei einer_gemeinsamen_Projektarbeit war ein_Teil der_Aufgaben am_Ende nicht vollständig erledigt worden.,"Sabine belog Peter,
weil_er in der Vorlesung leichtgläubig_war und jede_Ausrede glaubte.","Bei einer gemeinsamen Projektarbeit war ein Teil der Aufgaben am Ende nicht vollständig erledigt worden. Sabine belog Peter, weil er in der Vorlesung leichtgläubig war und jede Ausrede glaubte.",10,11,21,4,1,NP2,Peter,right,J,J,False,female,male,swapped,NP2-Causality
nonamb,1,101,NP2,NP1-Causality,er,er,"Klaus bestrafte Laura, weil er an dem Abend konsequent war und die Regeln durchsetzte.",Wer bestrafte Laura? (Klaus / Michael),penalized,AgEvo,9.0,3.0,-2.0,-77,sittenstreng,0.08,12.0,bestrafte,0.47,9.0,75.0,"An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.
Klaus bestrafte Laura,
weil_er an dem Abend konsequent_war und die_Regeln durchsetzte.",Wer bestrafte Laura?,Klaus,Michael,er,er,F,"An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.","Klaus bestrafte Laura,
weil_er an dem Abend konsequent_war und die_Regeln durchsetzte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte. Klaus bestrafte Laura, weil er an dem Abend konsequent war und die Regeln durchsetzte.",11,11,22,2,2,NP1,Klaus,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,101,NP2,NP1-Causality,er,amb,"Klaus bestrafte Johannes, weil er an dem Abend konsequent war und die Regeln durchsetzte.",Wer bestrafte Johannes? (Klaus / Sebastian),penalized,AgEvo,9.0,3.0,-2.0,-77,sittenstreng,0.08,12.0,bestrafte,0.47,9.0,75.0,"An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.
Klaus bestrafte Johannes,
weil_er an dem Abend konsequent_war und die_Regeln durchsetzte.",Wer bestrafte Johannes?,Klaus,Sebastian,er,er,F,"An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.","Klaus bestrafte Johannes,
weil_er an dem Abend konsequent_war und die_Regeln durchsetzte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte. Klaus bestrafte Johannes, weil er an dem Abend konsequent war und die Regeln durchsetzte.",11,11,22,2,2,NP1,Klaus,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,101,NP2,NP1-Causality,sie,amb,"Lisa bestrafte Laura, weil sie an dem Abend konsequent war und die Regeln durchsetzte.",Wer bestrafte Laura? (Lisa / Jana),penalized,AgEvo,9.0,3.0,-2.0,-77,sittenstreng,0.08,12.0,bestrafte,0.47,9.0,75.0,"An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.
Lisa bestrafte Laura,
weil_sie an dem Abend konsequent_war und die_Regeln durchsetzte.",Wer bestrafte Laura?,Lisa,Jana,sie,sie,F,"An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.","Lisa bestrafte Laura,
weil_sie an dem Abend konsequent_war und die_Regeln durchsetzte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte. Lisa bestrafte Laura, weil sie an dem Abend konsequent war und die Regeln durchsetzte.",11,11,22,2,2,NP1,Lisa,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,101,NP2,NP1-Causality,sie,sie,"Lisa bestrafte Johannes, weil sie an dem Abend konsequent war und die Regeln durchsetzte.",Wer bestrafte Johannes? (Lisa / Sarah),penalized,AgEvo,9.0,3.0,-2.0,-77,sittenstreng,0.08,12.0,bestrafte,0.47,9.0,75.0,"An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.
Lisa bestrafte Johannes,
weil_sie an dem Abend konsequent_war und die_Regeln durchsetzte.",Wer bestrafte Johannes?,Lisa,Sarah,sie,sie,F,"An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.","Lisa bestrafte Johannes,
weil_sie an dem Abend konsequent_war und die_Regeln durchsetzte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte. Lisa bestrafte Johannes, weil sie an dem Abend konsequent war und die Regeln durchsetzte.",11,11,22,2,2,NP1,Lisa,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,101,NP2,NP2-Causality,sie,sie,"Klaus bestrafte Laura, weil sie an dem Abend respektlos war und die Regeln verletzte.",Wer bestrafte Laura? (Klaus / Philipp),penalized,AgEvo,9.0,3.0,-2.0,-77,unkeusch,0.12,8.0,bestrafte,0.47,9.0,75.0,"An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.
Klaus bestrafte Laura,
weil_sie an dem Abend respektlos_war und die_Regeln verletzte.",Wer bestrafte Laura?,Klaus,Philipp,er,er,F,"An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.","Klaus bestrafte Laura,
weil_sie an dem Abend respektlos_war und die_Regeln verletzte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte. Klaus bestrafte Laura, weil sie an dem Abend respektlos war und die Regeln verletzte.",11,11,22,2,2,NP2,Klaus,left,F,F,False,male,female,original,NP2-Causality
nonamb,6,101,NP2,NP2-Causality,er,amb,"Klaus bestrafte Johannes, weil er an dem Abend respektlos war und die Regeln verletzte.",Wer bestrafte Johannes? (Klaus / Johannes),penalized,AgEvo,9.0,3.0,-2.0,-77,unkeusch,0.12,8.0,bestrafte,0.47,9.0,75.0,"An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.
Klaus bestrafte Johannes,
weil_er an dem Abend respektlos_war und die_Regeln verletzte.",Wer bestrafte Johannes?,Klaus,Johannes,er,er,F,"An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.","Klaus bestrafte Johannes,
weil_er an dem Abend respektlos_war und die_Regeln verletzte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte. Klaus bestrafte Johannes, weil er an dem Abend respektlos war und die Regeln verletzte.",11,11,22,2,2,NP2,Klaus,left,F,F,False,male,male,both_male,NP2-Causality
nonamb,7,101,NP2,NP2-Causality,sie,amb,"Lisa bestrafte Laura, weil sie an dem Abend respektlos war und die Regeln verletzte.",Wer bestrafte Laura? (Lisa / Claudia),penalized,AgEvo,9.0,3.0,-2.0,-77,unkeusch,0.12,8.0,bestrafte,0.47,9.0,75.0,"An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.
Lisa bestrafte Laura,
weil_sie an dem Abend respektlos_war und die_Regeln verletzte.",Wer bestrafte Laura?,Lisa,Claudia,sie,sie,F,"An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.","Lisa bestrafte Laura,
weil_sie an dem Abend respektlos_war und die_Regeln verletzte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte. Lisa bestrafte Laura, weil sie an dem Abend respektlos war und die Regeln verletzte.",11,11,22,2,2,NP2,Lisa,left,F,F,False,female,female,both_female,NP2-Causality
nonamb,8,101,NP2,NP2-Causality,er,er,"Lisa bestrafte Johannes, weil er an dem Abend respektlos war und die Regeln verletzte.",Wer bestrafte Johannes? (Lisa / Linda),penalized,AgEvo,9.0,3.0,-2.0,-77,unkeusch,0.12,8.0,bestrafte,0.47,9.0,75.0,"An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.
Lisa bestrafte Johannes,
weil_er an dem Abend respektlos_war und die_Regeln verletzte.",Wer bestrafte Johannes?,Lisa,Linda,sie,sie,F,"An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte.","An diesem_Abend hatte sich zu Hause etwas ereignet, das eine_Reaktion erforderte.","Lisa bestrafte Johannes,
weil_er an dem Abend respektlos_war und die_Regeln verletzte.","An diesem Abend hatte sich zu Hause etwas ereignet, das eine Reaktion erforderte. Lisa bestrafte Johannes, weil er an dem Abend respektlos war und die Regeln verletzte.",11,11,22,2,2,NP2,Lisa,left,F,F,False,female,male,swapped,NP2-Causality
nonamb,1,102,neutral,NP1-Causality,er,er,"Michael traf Daniela, weil er bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",Wen traf Michael? (Daniela / Maria),played with,AgP,6.0,0.0,1.27,-13,überrascht,21.94,10.0,traf,25.51,7.0,81.25,"Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.
Michael traf Daniela,
weil_er bei den Partien kontaktfreudig_war und einen_Tanzpartner suchte.",Wen traf Michael?,Daniela,Maria,sie,sie,F,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.,"Michael traf Daniela,
weil_er bei den Partien kontaktfreudig_war und einen_Tanzpartner suchte.","Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter. Michael traf Daniela, weil er bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",10,11,21,1,3,NP1,Daniela,left,F,F,False,male,female,original,NP1-Causality
nonamb,2,102,neutral,NP1-Causality,er,amb,"Michael traf Wolfgang, weil er bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",Wen traf Michael? (Wolfgang / Jürgen),played with,AgP,6.0,0.0,1.27,-13,überrascht,21.94,10.0,traf,25.51,7.0,81.25,"Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.
Michael traf Wolfgang,
weil_er bei den Partien kontaktfreudig_war und einen_Tanzpartner suchte.",Wen traf Michael?,Wolfgang,Jürgen,er,er,F,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.,"Michael traf Wolfgang,
weil_er bei den Partien kontaktfreudig_war und einen_Tanzpartner suchte.","Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter. Michael traf Wolfgang, weil er bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",10,11,21,1,3,NP1,Wolfgang,left,F,F,False,male,male,both_male,NP1-Causality
nonamb,3,102,neutral,NP1-Causality,sie,amb,"Maria traf Daniela, weil sie bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",Wen traf Maria? (Daniela / Sarah),played with,AgP,6.0,0.0,1.27,-13,überrascht,21.94,10.0,traf,25.51,7.0,81.25,"Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.
Maria traf Daniela,
weil_sie bei den Partien kontaktfreudig_war und einen_Tanzpartner suchte.",Wen traf Maria?,Daniela,Sarah,sie,sie,F,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.,"Maria traf Daniela,
weil_sie bei den Partien kontaktfreudig_war und einen_Tanzpartner suchte.","Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter. Maria traf Daniela, weil sie bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",10,11,21,1,3,NP1,Daniela,left,F,F,False,female,female,both_female,NP1-Causality
nonamb,4,102,neutral,NP1-Causality,sie,sie,"Maria traf Wolfgang, weil sie bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",Wen traf Maria? (Wolfgang / Sebastian),played with,AgP,6.0,0.0,1.27,-13,überrascht,21.94,10.0,traf,25.51,7.0,81.25,"Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.
Maria traf Wolfgang,
weil_sie bei den Partien kontaktfreudig_war und einen_Tanzpartner suchte.",Wen traf Maria?,Wolfgang,Sebastian,er,er,F,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.,"Maria traf Wolfgang,
weil_sie bei den Partien kontaktfreudig_war und einen_Tanzpartner suchte.","Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter. Maria traf Wolfgang, weil sie bei den Partien kontaktfreudig war und einen Tanzpartner suchte.",10,11,21,1,3,NP1,Wolfgang,left,F,F,False,female,male,swapped,NP1-Causality
nonamb,5,102,neutral,NP2-Causality,sie,sie,"Michael traf Daniela, weil sie bei den Partien bekannt war und jedes Turnier gewann.",Wen traf Michael? (Daniela / Maria),played with,AgP,6.0,0.0,1.27,-13,bemerkenswert,18.77,13.0,traf,25.51,7.0,81.25,"Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.
Michael traf Daniela,
weil_sie bei den Partien bekannt_war und jedes_Turnier gewann.",Wen traf Michael?,Daniela,Maria,sie,sie,F,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter.,Bei einem_regelmäßig_stattfindenden_Tanzabend traf man sowohl bekannte als auch neue Gesichter.,"Michael traf Daniela,
weil_sie bei den Partien bekannt_war und jedes_Turnier gewann.","Bei einem regelmäßig stattfindenden Tanzabend traf man sowohl bekannte als auch neue Gesichter. Michael traf Daniela, weil sie bei den Partien bekannt war und jedes Turnier gewann.",10,11,21,1,3,NP2,Daniela,left,F,F,False,male,female,original,NP2-Causality
